Player,Out-Degree Centrality,Closeness Centrality,Betweenness Centrality,CON Score,Elo,PageRank Centrality
Vuk2000,0.005597014925373134,0.7494612068965517,0.0,0.03476999140154772,0.5729068673565381,0.005181130388783576
hansen,0.05037313432835821,0.7422625400213448,0.04189227320231632,0.144292777300086,0.676387582314205,0.0322686397521523
Abdurakhmanovvvv,0.007462686567164179,0.7576252723311547,0.0007741700330905956,0.006878761822871883,0.6142991533396049,0.006974674822761808
TrahtarBelarus,0.011194029850746268,0.7147995889003085,0.01983395955681774,0.014402407566638005,0.5841956726246472,0.01134574631553511
WhiteKnight2612,0.013992537313432836,0.805909617612978,0.011451271712128383,0.04503439380911436,0.5324553151458138,0.016678759750651768
Alex_Sahakyan2006,0.03917910447761194,0.8655880522713131,0.005747005295245012,0.1410683576956148,0.42144873000940736,0.047677758889765845
TERMINATOR_PC,0.0046641791044776115,0.7275104602510462,0.008026009179292871,0.008222269991401548,0.44214487300094074,0.004893735243102656
kingofthenil,0.05503731343283582,0.8854232972628899,0.016529033927816357,0.146603611349957,0.6199435559736595,0.05498496337451432
Harsha_Bharathakoti,0.05690298507462686,0.7858757062146894,0.01708088377404584,0.09431427343078246,0.6227657572906867,0.03874174048164738
ChessSwole,0.013992537313432836,0.816793893129771,0.006969179252628139,0.041218830610490115,0.37347130761994357,0.015864094692410406
JakubPulpan,0.009328358208955223,0.7494612068965517,0.006223926136005866,0.023538263112639724,0.43461900282220134,0.007709768179463545
Cayse,0.022388059701492536,0.8201650943396227,0.011492139662674657,0.15439595872742906,0.5126999059266227,0.020033813839408228
Paladin61,0.0037313432835820895,0.7494612068965517,8.736816609216762e-05,0.011930352536543423,0.42144873000940736,0.006560751422465028
Keithonsky,0.010261194029850746,0.7898921067575242,0.007867093630934536,0.02079750644883921,0.36688617121354655,0.007583166484187642
anasta10,0.0018656716417910447,0.7089704383282366,3.338987521226563e-05,0.0044604471195184865,0.36500470366886173,0.0028522606492510354
Leonid_Starozhilov,0.0,0.7102309725083288,0.0,0.0,0.48071495766698025,0.0
Gangsterrito,0.012126865671641791,0.7100561510974989,0.000235741207466597,0.017949269131556318,0.40733772342427094,0.0066236796998982075
FLamps8,0.005597014925373134,0.7344244984160507,7.864112846844894e-05,0.008974634565778159,0.44967074317968014,0.0037795193461300242
nochewycandy,0.0018656716417910447,0.6896380763510164,6.078818745090172e-06,0.013112639724849526,0.4477892756349953,0.0008391639476094604
tsvet2005,0.007462686567164179,0.6369047619047619,4.852390401782506e-06,0.015799656061908855,0.5729068673565381,0.011062575777492143
dzhumagaliev,0.009328358208955223,0.7596941561987985,0.0027200521127292683,0.008867153912295787,0.49858889934148637,0.0144397307362914
DeArron_Fox,0.0009328358208955224,0.7391073326248673,0.0003407064728653856,0.0,0.29727187206020694,0.0011381450388310334
WPWPWP-2015,0.0018656716417910447,0.7605248769819574,5.1418785941486827e-05,0.023860705073086845,0.3254938852304798,0.006916315415734705
santosalberto1987,0.0037313432835820895,0.7714919578480312,0.0003040774220688675,0.0054277730008598455,0.2398871119473189,0.0022322523843034676
Sanyura,0.0037313432835820895,0.7962220950200345,0.00011169974256840377,0.02267841788478074,0.33584195672624645,0.0024420784622631113
SRob2003,0.0037313432835820895,0.7841037204058625,3.4398551333242364e-05,0.022732158211521927,0.41862652869238004,0.001154868556501808
Shuvalov,0.0018656716417910447,0.7770949720670391,8.780688898654759e-05,0.003654342218400688,0.34524929444967073,0.0024935287360870794
ukchessbomber,0.007462686567164179,0.7494612068965517,0.001720341694281725,0.035898538263112637,0.4063969896519285,0.011012059246965406
Martial2008,0.0018656716417910447,0.722972972972973,1.1197824004113475e-05,0.009726999140154772,0.49764816556914393,0.0023563944433915222
sergeikim,0.0,0.7257511082239113,0.0,0.0,0.3396048918156162,0.0
thedjoker98,0.0,0.6320315496177424,0.0,0.003976784178847808,0.34524929444967073,0.0
vishwa_vijeta,0.0,0.6811004052765418,0.0,0.0012360275150472915,0.4045155221072437,0.0
Lion-Al-Messi,0.0,0.727644042778486,0.0,0.01999140154772141,0.35559736594543745,0.0
Nicolik,0.010261194029850746,0.8073128264654672,0.004170538843400462,0.025257953568357694,0.38664158043273755,0.010087491475986893
Bob_2004,0.008395522388059701,0.8206489675516224,0.0011654054204398832,0.024505588993981083,0.44590780809031044,0.012183213839907756
fireheart92,0.033582089552238806,0.6930742401594421,0.04018512330610041,0.05309544282029235,0.7271872060206962,0.019808811783735274
arctic_t00,0.0,0.7419646968118924,0.0,0.0,0.3057384760112888,0.0
Mackster23,0.007462686567164179,0.8265002970885325,0.00026662718789756173,0.019185296646603612,0.3781749764816557,0.010722083605677103
tsaruk_maks,0.0,0.7326122006335911,0.0,0.01956147893379192,0.6500470366886171,0.0
Sammed_Shete,0.0,0.6807679990270169,0.0,0.006233877901977644,0.44967074317968014,0.0
kachsona,0.007462686567164179,0.7676600441501105,0.008129913034382773,0.008759673258813414,0.5117591721542804,0.0072953327396550385
DanielDardha2005,0.03824626865671642,0.8201650943396227,0.007724755131195414,0.13413585554600171,0.6218250235183443,0.03003630741627163
xakevicius91,0.002798507462686567,0.750269687162891,0.0015070502716639119,0.005266552020636285,0.28598306679209784,0.002707636750668874
chenxiaoyuer,0.04197761194029851,0.8415003024803389,0.03016671681785323,0.06986242476354257,0.6180620884289746,0.046548292964676316
severomorskij,0.0018656716417910447,0.6592417061611375,0.0,0.009941960447119518,0.5917215428033866,0.0005987824820650356
Marcus_Harvey,0.008395522388059701,0.7506745817593093,0.0014686564624113974,0.02111994840928633,0.47318908748824084,0.007077943668144324
fastestmindalive,0.0018656716417910447,0.0,0.0,0.009726999140154772,0.45625587958607716,0.0008753334452152583
HalfIsCrayfish,0.0009328358208955224,0.6608076009501188,0.0,0.014886070507308684,0.36688617121354655,0.001766055424629882
jaskol95,0.0018656716417910447,0.7770949720670391,0.009513049516015358,0.007093723129836629,0.36500470366886173,0.0031720397333199375
TimGrutter03,0.0037313432835820895,0.7317201472908996,7.2935969436765815e-06,0.016390799656061907,0.3753527751646284,0.0042849979119782495
legendisback1,0.04477611940298507,0.7727777777777778,0.012610563956831897,0.1013542562338779,0.7017873941674506,0.027702649998523666
Rutricks,0.012126865671641791,0.8245406046235922,0.0027756466229445745,0.07039982803095443,0.4205079962370649,0.00881720046610125
TheSilmarils,0.010261194029850746,0.7592794759825328,0.006288211701299829,0.015477214101461736,0.5757290686735654,0.005277864265212326
SchmakAttack,0.022388059701492536,0.8814955640050699,0.004718958457998598,0.04745270851246776,0.5174035747883349,0.03567898988808803
Amirreza_p,0.0018656716417910447,0.6305530371713509,0.0,0.018970335339638864,0.45719661335841955,0.002190433550568791
Andrei_Skvortsov,0.005597014925373134,0.8359375000000001,0.0066099537405685145,0.06040412725709372,0.5117591721542804,0.005806355097346007
GelmanAlexander,0.005597014925373134,0.78631995477671,0.0028736472665905153,0.003654342218400688,0.4412041392285983,0.005923201835135886
Dedic8,0.07369402985074627,0.8374473208910296,0.04887240274053701,0.1542347377472055,0.6396989651928504,0.07334563312297361
DrKerfuffle,0.016791044776119403,0.7442482611021938,0.018184317190929656,0.026816423043852105,0.5192850423330198,0.018091372164441444
NLLO777,0.0,0.7396042576915999,0.0,0.0011285468615649184,0.2436500470366886,0.0
DarkAlekhine,0.008395522388059701,0.7363684489147698,0.0002573183323165857,0.03772570937231298,0.48447789275634995,0.01033758878486436
jeetjain,0.0,0.6905414009932463,0.0,0.007631126397248496,0.32267168391345247,0.0
Siemba,0.0,0.6748396855376669,0.0,0.0,0.20037629350893696,0.0
lachesisQ,0.23880597014925373,0.8379518072289157,0.17573931527627273,0.38913370593293206,0.8598306679209784,0.18202349932091436
jup1978,0.0,0.749942811831375,0.0,0.00204213241616509,0.1589840075258702,0.0
NikoTheodorou,0.06623134328358209,0.7740678909293267,0.004165982034301588,0.10968400687876183,0.8033866415804327,0.04064904452196959
mortngabriel,0.0,0.7249966891924936,0.0,0.0,0.23518344308560676,0.0
ybothg,0.0,0.7597459858422427,0.0,0.0,0.21919096895578552,0.0
Marcan2b,0.017723880597014924,0.731335436382755,0.015047304815467063,0.03794067067927773,0.4233301975540922,0.012388465870627743
ErikRonka,0.0,0.680104158949955,0.0,0.0,0.2464722483537159,0.0
NovozhilovSemen,0.002798507462686567,0.7244791666666667,0.0011127906143170504,0.04180997420464316,0.33113828786453436,0.006325974620405876
GMWSO,0.07742537313432836,0.750269687162891,0.03952947143095858,0.25300945829750643,0.7732831608654751,0.059449245043697516
Ditman2007,0.005597014925373134,0.7344244984160507,2.954970190642147e-05,0.02380696474634566,0.4233301975540922,0.006908356795945812
dcremisi,0.0018656716417910447,0.735200845665962,5.598912002056738e-06,0.009189595872742906,0.35936030103480715,0.003441877687204332
Denis_Makhnyov,0.043843283582089554,0.7275104602510462,0.005141481321938638,0.12682717110920033,0.676387582314205,0.02210193374305021
AldokhinIvan,0.0037313432835820895,0.735978835978836,0.0005056430274791367,0.012521496130696474,0.39793038570084666,0.004114194121043246
chucksterf10,0.005597014925373134,0.7572128470332063,0.0004763961756375766,0.013005159071367154,0.2812793979303857,0.005921829643609058
FontVella8,0.0037313432835820895,0.7921412300683373,2.01725505956456e-06,0.03557609630266552,0.44026340545625586,0.005248613937960458
Maitreia,0.0009328358208955224,0.6661877394636015,0.00015308048099878902,0.0035468615649183145,0.6218250235183443,0.0009503784416843436
Ranindu2003,0.0,0.7052040596594324,0.0,0.001827171109200344,0.42238946378174974,0.0
Jumbo,0.029850746268656716,0.8314405260011957,0.016761531884861385,0.02864359415305245,0.6312323612417686,0.0226118500284395
xamax2000,0.014925373134328358,0.7007556675062974,0.006295848103611626,0.036006018916595016,0.665098777046096,0.025692721882384476
Rikikits,0.016791044776119403,0.8021914648212227,0.008273606780711151,0.05793207222699914,0.5719661335841957,0.023086445501905212
BillieKimbah,0.025186567164179104,0.7430555555555556,0.01880426012699736,0.3452278589853826,0.6472248353715898,0.023577481485530582
AlexTruskavetsky,0.010261194029850746,0.7478494623655914,0.002751708953194868,0.031061908856405848,0.4393226716839135,0.011281434230491945
Genghis_K,0.05690298507462686,0.8163145539906104,0.07931497460746399,0.10877042132416165,0.6378174976481655,0.05126075052643117
Hovik_Hayrapetyan,0.0037313432835820895,0.7634467618002196,0.0,0.05105331040412726,0.6011288805268109,0.0066920473895903864
adotand,0.014925373134328358,0.7301837270341207,0.0016534391019356227,0.07695614789337919,0.6679209783631233,0.014906341861209357
lucliasco,0.022388059701492536,0.7957665903890161,0.02307045316784672,0.038639294926913155,0.5700846660395108,0.023850506525903793
gmcorrales,0.025186567164179104,0.7957665903890161,0.003738720822359812,0.042454858125537405,0.6406396989651929,0.01861544661192446
Drags95,0.0,0.6554951268826869,0.0,0.01633705932932072,0.555032925682032,0.0
Sattarov_Bobur,0.009328358208955223,0.7596941561987985,6.0270027271829384e-05,0.06642304385210662,0.5437441204139228,0.010594545269368821
starworld123,0.016791044776119403,0.7818999437886454,0.010286262830128063,0.030900687876182286,0.6208842897460018,0.01616093266059191
evgchess5,0.027985074626865673,0.7885487528344672,0.034131035563189784,0.03294282029234738,0.6142991533396049,0.022512440603657966
Elsa167,0.036380597014925374,0.8344331133773246,0.005756160160077232,0.2147463456577816,0.5004703668861712,0.04755077017530565
Payyappat,0.0,0.6919115228206139,0.0,0.0,0.21354656632173094,0.0
Perecke,0.0046641791044776115,0.7199792960662527,0.00021733605726140145,0.007899828030954428,0.36876763875823143,0.005133465761522325
Manukyan_Artak,0.0,0.7234925466837954,0.0,0.000913585554600172,0.16556914393226718,0.0
IMRosen,0.018656716417910446,0.8586419753086422,0.01006052660730781,0.07647248495270852,0.43650047036688616,0.016540993047344785
karinachess1,0.0037313432835820895,0.8139262726740785,0.0001551761639416134,0.03283533963886501,0.3715898400752587,0.002033551996980485
wannabe2700,0.011194029850746268,0.71923474663909,0.00015499814238856187,0.05443895098882201,0.3471307619943556,0.010273719957076283
Fonsofan,0.009328358208955223,0.7975917431192661,0.0029707818650683976,0.038048151332760106,0.5183443085606774,0.0121427701632651
TRadjabov,0.03917910447761194,0.6620656830080914,0.012082845909976481,0.05228933791917455,0.8043273753527752,0.02805940205172089
Hilary46,0.0,0.6683726066154084,0.0,0.01983018056749785,0.354656632173095,0.0
traviscottofficial,0.005597014925373134,0.7410761854022376,0.0001201640670958221,0.007953568357695616,0.4477892756349953,0.006508156724814063
ChessLover0108,0.07369402985074627,0.8187168922895821,0.01989853811423778,0.10479363714531384,0.651928504233302,0.04773743320252709
OhanyanEminChess,0.0037313432835820895,0.6848842934515018,0.0,0.025580395528804815,0.5305738476011289,0.0057388966175678045
jacky72,0.0018656716417910447,0.6719806763285024,8.206158676498207e-05,0.01493981083404987,0.6124176857949201,0.004313269617188826
HamedWafa4,0.013992537313432836,0.8384569017480411,0.004425159218952871,0.03213671539122958,0.47883349012229537,0.018112303920057707
mr_gustavo,0.008395522388059701,0.7854319593450028,0.0029350064143240633,0.0500859845227859,0.49482596425211667,0.0116021024124873
bancsoo,0.013059701492537313,0.7836619718309861,0.011328283769346803,0.009941960447119518,0.5578551269990593,0.009749314401486027
BlueWizzard,0.0,0.7190173350548235,0.0,0.03116938950988822,0.6641580432737535,0.0
VladimirKramnik,0.14085820895522388,0.8471376370280147,0.15945054701854475,0.36360705073086846,0.6980244590780809,0.10179122543100791
Sychev_Klementy,0.025186567164179104,0.7655476059438635,0.0028173015319071337,0.03498495270851247,0.7074317968015051,0.02010354611160098
Dyadya81,0.021455223880597014,0.7801458216489064,0.007742213520933566,0.033963886500429925,0.5230479774223895,0.021007181517131917
ProfessorChess101,0.0037313432835820895,0.7486544671689991,9.437825851255046e-05,0.009834479793637146,0.4261523988711195,0.002922300719000238
malakismayil,0.0,0.7560399078625244,0.0,0.0,0.3217309501411101,0.0
Casper,0.0018656716417910447,0.6937655860349128,0.0,0.008544711951848668,0.3019755409219191,0.0019007568833686863
Pingah9,0.0,0.7511543511073546,0.0,0.002687016337059329,0.2634054562558796,0.0
sofaceindisguise,0.002798507462686567,0.7832207207207208,0.0023563765288244424,0.04358340498710232,0.4468485418626529,0.0029487274099124217
Thjop,0.0,0.74117621148053,0.0,0.005588993981083405,0.38664158043273755,0.0
fighter2jz,0.0037313432835820895,0.6855593888615082,0.00020480995360842294,0.018540412725709374,0.5258701787394168,0.002829166523242628
rquery98,0.0,0.6735362771638618,0.0,0.008759673258813414,0.5315145813734713,0.0
AvitalBor,0.0,0.7208752609851977,0.0,0.027730008598452278,0.510818438381938,0.0
NewBornNow,0.0037313432835820895,0.7617743702081051,0.004615519799487447,0.002848237317282889,0.5512699905926622,0.003915324612286256
LionTheLeon_06,0.0018656716417910447,0.6736077481840195,0.0,0.011984092863284609,0.6161806208842897,0.002431310797219024
Chessmissile07,0.0065298507462686565,0.7301837270341207,0.0028361958406802157,0.05056964746345658,0.6472248353715898,0.007189023177808394
Chessdreamer2020,0.0018656716417910447,0.7028802425467409,0.0,0.0032781599312123816,0.3367826904985889,0.0041231357504089355
N18player,0.0018656716417910447,0.7317201472908996,0.00012477370230517577,0.004138005159071367,0.33866415804327377,0.0023043925356292716
2346PL,0.0,0.7511543511073546,0.0,0.0,0.2436500470366886,0.0
JaloliddinIlkhomi,0.0018656716417910447,0.7580381471389646,6.156219805980844e-05,0.006717540842648324,0.48071495766698025,0.003793462146212682
ChessSkool,0.0009328358208955224,0.7199792960662527,0.002417199878377485,0.03498495270851247,0.44967074317968014,0.0015008599892123646
krzyzan94,0.03264925373134328,0.9038336582196231,0.05340950796107065,0.164176698194325,0.541862652869238,0.03698294156149145
Andreikka,0.13992537313432835,0.8054429646786335,0.04580922553345561,0.23339423903697334,0.7544684854186265,0.09987209401059924
ahkashefi2800,0.0018656716417910447,0.729800629590766,0.00014866444439746843,0.00978073946689596,0.3527751646284102,0.0035200369948335656
Janosik,0.010261194029850746,0.7309511297950605,0.0015212269195342962,0.018325451418744625,0.5559736594543744,0.010288902506158826
PepeCuenca,0.0046641791044776115,0.8134502923976609,0.008242276682901959,0.005696474634565778,0.4553151458137347,0.0027684375278628874
MessiKingdom,0.007462686567164179,0.71923474663909,5.4709368705811556e-05,0.017573086844368015,0.44590780809031044,0.006397827577047458
Zkid,0.027985074626865673,0.7438502673796792,0.0005194702407413176,0.07287188306104901,0.6142991533396049,0.025482707251453764
kikoveiga,0.0,0.7009515728675164,0.0,0.002901977644024076,0.29633113828786456,0.0
RaunakSadhwani2005,0.01585820895522388,0.6903225806451613,0.002515156956047369,0.12328030954428203,0.786453433678269,0.011592239878853864
koncheto,0.0,0.7120437110803255,0.0,0.0037080825451418745,0.21825023518344308,0.0
RaugintaBulba,0.0018656716417910447,0.6122359154929577,0.0,0.000913585554600172,0.19002822201317027,0.0038813662204140596
iturrizaga,0.04664179104477612,0.6948051948051949,0.05514191256275278,0.16697119518486672,0.6848541862652869,0.03536846805473205
maksimys18,0.0,0.6844424092278496,0.0,0.0,0.2398871119473189,0.0
LeninGuerra,0.0,0.6939769303514217,0.0,0.009512037833190027,0.2869238005644403,0.0
enestnrvrd,0.0,0.6797727241746382,0.0,0.022302235597592434,0.4308560677328316,0.0
GeorgMeier,0.007462686567164179,0.6589294173377547,0.006168523049921319,0.01590713671539123,0.6481655691439323,0.004397670641232602
CrushingKings,0.005597014925373134,0.7014624306606153,7.769966890371385e-05,0.012521496130696474,0.367826904985889,0.009304047406663022
Azeryahu,0.009328358208955223,0.7317201472908996,0.02638540753111625,0.03224419604471195,0.5860771401693321,0.004355127527334759
CamilliaLegend,0.0,0.6372287026068331,0.0,0.0030631986242476354,0.34619002822201317,0.0
Vaibhavraut99,0.0037313432835820895,0.6815286624203821,3.258882789423812e-05,0.0034393809114359416,0.36688617121354655,0.00579334492054085
ArtemDyachuk,0.026119402985074626,0.8374473208910296,0.008370518528926753,0.07700988822012038,0.39793038570084666,0.02462595819040843
DTChess,0.0,0.6255128385678734,0.0,0.020367583834909716,0.46001881467544686,0.0
NevorLegov,0.007462686567164179,0.7075279755849441,0.00011675110218681245,0.018432932072226998,0.7055503292568204,0.004854091270879833
Arifarsky,0.0,0.5846159388123879,0.0,0.02031384350816853,0.4619002822201317,0.0
FormerProdigy,0.0960820895522388,0.7876557191392979,0.10302005972462593,0.15987747205503008,0.6425211665098777,0.06734926394802236
Alexander_Moskalenko,0.0018656716417910447,0.6795310210063508,0.0,0.008061049011177988,0.5371589840075258,0.0018414894868500151
rpragchess,0.048507462686567165,0.7256129368805425,0.0031197908298203295,0.0781384350816853,0.7902163687676388,0.036285050557216786
josmito10,0.007462686567164179,0.7075279755849441,0.000334713036850664,0.016874462596732587,0.5014111006585137,0.009299665155108446
Zorbos,0.0037313432835820895,0.7430555555555556,6.718694402468087e-06,0.0066638005159071366,0.36970837253057387,0.00396002168792739
quvnoq_muxlis,0.002798507462686567,0.7559782608695653,0.008530013988367294,0.005212811693895099,0.46754468485418627,0.004272585784407721
VincentKeymer,0.06436567164179105,0.7454448017148982,0.03372111770875485,0.21442390369733447,0.8250235183443085,0.05701940329579055
Indianlad,0.0457089552238806,0.7237252861602498,0.02475243172709518,0.12854686156491832,0.7657572906867357,0.039308471209160666
joppie2,0.03544776119402985,0.6828669612174767,0.02195023678834082,0.16326311263972484,0.7375352775164629,0.02978208538061062
I_am_Javi,0.0037313432835820895,0.7458445040214478,0.0,0.0789445399828031,0.46001881467544686,0.0032421523013023814
Volodar_Murzin,0.09514925373134328,0.8125000000000001,0.05484044122140431,0.11844368013757524,0.7215428033866416,0.0815787131348923
Sethu0025,0.0,0.7034259354545424,0.0,0.031061908856405848,0.6124176857949201,0.0
Konavets,0.09514925373134328,0.7383227176220808,0.03839213060182967,0.1334372312983663,0.8316086547507056,0.07435583787980911
KChor05,0.0018656716417910447,0.755157437567861,0.0,0.015208512467755803,0.33866415804327377,0.0035321108492597656
RichardLeyvaP,0.0037313432835820895,0.7749303621169917,0.00010807178111261006,0.005051590713671539,0.38287864534336785,0.003875374025866883
dosto07,0.0,0.7519642210276859,0.0,0.0,0.1975540921919097,0.0
Triumphmate,0.0,0.7208752609851977,0.0,0.0,0.2953904045155221,0.0
Duhless,0.20055970149253732,0.8481707317073172,0.16905062230193013,0.4259458297506449,0.8043273753527752,0.14959186595284638
Roman_Ovetchkin,0.0,0.6964022116856503,0.0,0.0017196904557179708,0.31890874882408277,0.0
lefonghua,0.0009328358208955224,0.5757450331125828,0.00010018690686541324,0.02219475494411006,0.21448730009407338,0.0010952167752843955
Malev212,0.0,0.7372587896439522,0.0,0.006233877901977644,0.3330197554092192,0.0
Lennis93,0.012126865671641791,0.8216184288245719,0.004976699530028124,0.0685189165950129,0.464722483537159,0.013556112785977615
tjallkompall,0.0046641791044776115,0.7482517482517483,0.0005969982989659381,0.0034393809114359416,0.5663217309501412,0.005710360219266916
igorkovalenko,0.04197761194029851,0.7592794759825328,0.025502442804680447,0.12752579535683578,0.6688617121354656,0.020100985172823653
GroovyKettle,0.011194029850746268,0.7043037974683545,0.05579578258157823,0.09071367153912296,0.6810912511759172,0.018740890934082866
MikaelyanArman,0.022388059701492536,0.8354354354354354,0.0065244910092252875,0.13752149613069647,0.6462841015992474,0.025616439911400866
Sibelephant,0.013059701492537313,0.6671462829736212,0.005525469624332921,0.046969045571797076,0.7723424270931326,0.009672401595362645
viktorgen2021,0.0,0.6943223643635428,0.0,0.0051053310404127255,0.29727187206020694,0.0
aghasiyevkamal,0.0018656716417910447,0.766813671444322,0.0,0.009888220120378332,0.41862652869238004,0.0019007568833686863
monomita,0.012126865671641791,0.8012672811059908,0.007555048814421479,0.01751934651762683,0.6124176857949201,0.010187001723158114
enriquetejedor,0.007462686567164179,0.7402873869079298,0.0007317111765722616,0.051375752364574374,0.4797742238946378,0.00836020656638962
Sargsyan_Shant,0.051305970149253734,0.7989661114302126,0.031035679888992692,0.17669819432502148,0.6773283160865475,0.05662568858290382
Defend1r,0.007462686567164179,0.7836619718309861,7.768992779732763e-05,0.007416165090283749,0.354656632173095,0.006121027767590379
IwkooO,0.0,0.6632875083244686,0.0,0.0010748065348237317,0.36124176857949203,0.0
maximnovik,0.0,0.7643252767158123,0.0,0.009512037833190027,0.3433678269049859,0.0
juancruzarias,0.0,0.7676904953254582,0.0,0.013327601031814273,0.4374412041392286,0.0
annasargsyan_m,0.0,0.746731065313896,0.0,0.0,0.3791157102539981,0.0
Evan_Attaker,0.012126865671641791,0.8021914648212227,0.002388382988845807,0.01778804815133276,0.4205079962370649,0.010810446590638758
PursuitOfHappyness2,0.012126865671641791,0.660493827160494,0.00011016593102973799,0.016928202923473776,0.6782690498588899,0.009353393271984985
Alexander_Zubov,0.04291044776119403,0.7375397667020149,0.01455089001345313,0.05024720550300946,0.7224835371589841,0.029335674575076826
SuperPower2011,0.005597014925373134,0.7133333333333334,0.001626980269408891,0.0030094582975064487,0.44967074317968014,0.004493700119018134
honestgames,0.009328358208955223,0.7387148167817312,0.0001707849957583422,0.027192605331040412,0.5343367826904986,0.013413135505850169
Chessgod9oninsta,0.0,0.7630709135702176,0.0,0.0,0.5239887111947319,0.0
pouya21,0.021455223880597014,0.7601092896174864,0.000471313834628408,0.04911865864144454,0.6199435559736595,0.01843226472773742
rychessmaster1,0.007462686567164179,0.7801458216489064,0.0049605654287930455,0.015530954428202924,0.5540921919096896,0.008317391997648214
chessfatbear,0.0037313432835820895,0.7446466809421842,1.102217186287248e-05,0.018540412725709374,0.5729068673565381,0.005159710436306457
nrvisakh,0.013059701492537313,0.7375397667020149,0.004401420475913967,0.03267411865864144,0.6754468485418627,0.00871486213862237
1stSecond,0.022388059701492536,0.7535211267605634,0.021594328935484387,0.027515047291487533,0.6218250235183443,0.013715652758721835
KhBegmuratov,0.02332089552238806,0.7263707571801566,0.008135895689026722,0.027192605331040412,0.6726246472248354,0.02323258525095143
Legit,0.018656716417910446,0.8003452243958574,0.0028772879647169913,0.022302235597592434,0.49576669802445905,0.01977135557998365
Brown_Mamba24,0.0046641791044776115,0.7402873869079298,0.002118421430815851,0.006556319862424763,0.47883349012229537,0.0036609403252200884
MrMatesM,0.0037313432835820895,0.7170103092783506,6.331021302376649e-05,0.011822871883061048,0.5192850423330198,0.004218896498015824
Arysya,0.010261194029850746,0.750269687162891,0.0005267130923107494,0.021657351676698196,0.6265286923800565,0.014629654308605845
Arteler,0.0018656716417910447,0.7075279755849441,4.8716989101881975e-05,0.009726999140154772,0.1599247412982126,0.0006973196976945031
BlackBoarder,0.0,0.6751663262373463,0.0,0.006502579535683577,0.46001881467544686,0.0
Igor_Janik,0.014925373134328358,0.7510799136069116,0.02896367164571735,0.019400257953568357,0.5823142050799623,0.007744355144498228
Patricius007,0.0018656716417910447,0.7775293460033539,3.1339364582940964e-05,0.0022570937231298368,0.29727187206020694,0.0015158211261652396
Kombinator01,0.0,0.5745031425067371,0.0,0.004675408426483233,0.0,0.0
Th3_Hound,0.0009328358208955224,0.0,0.0,0.007899828030954428,0.3847601128880527,0.0015619437193778285
Karateloru,0.0037313432835820895,0.7155349794238683,0.0001608421896855273,0.024344368013757525,0.477892756349953,0.005240636379121995
zimmm36,0.002798507462686567,0.7609409190371991,0.003489290279248928,0.04202493551160791,0.4101599247412982,0.0032790680294844062
howitzer14,0.0065298507462686565,0.634580291970803,0.0002282586743695641,0.009726999140154772,0.7187206020696143,0.003082973083870136
Kazan28,0.008395522388059701,0.7222222222222223,0.00011652109289149371,0.018970335339638864,0.3142050799623706,0.008410850848819781
Crazy_girl99,0.002798507462686567,0.7797085201793723,0.002560048005233041,0.0063413585554600175,0.4026340545625588,0.0023818138009429985
Losingexperience,0.0037313432835820895,0.7685082872928177,0.0008312125763976469,0.0044067067927773,0.504233301975541,0.007576078189840964
Vsevolod_Ovchinnikov,0.0,0.5973848522511167,0.0,0.0025795356835769563,0.3621825023518344,0.0
remi04,0.0018656716417910447,0.71078180889116,1.6188316045448413e-05,0.016122098022355976,0.5512699905926622,0.0006023191189160111
ShadowKing71,0.0037313432835820895,0.7395002658160553,2.5445352011760525e-05,0.006825021496130696,0.561618062088429,0.0011711432349173598
CarlosAlbornoz,0.011194029850746268,0.7659691629955947,1.434996802073034e-05,0.028267411865864144,0.5522107243650047,0.016910948718668255
Alexander_Khlebovich,0.022388059701492536,0.7832207207207208,0.0036280706458396176,0.04825881341358555,0.5653809971777987,0.025339086865058424
ZverevLev,0.008395522388059701,0.7442482611021938,0.002767135794146315,0.017573086844368015,0.49482596425211667,0.010128776398237196
nabukatnezarr,0.0037313432835820895,0.7714919578480312,6.194090919750056e-05,0.007953568357695616,0.33207902163687675,0.003609860418692342
Grebnev_A,0.008395522388059701,0.7305672268907564,0.0055377456273733566,0.016498280309544283,0.4628410159924741,0.006928444597688351
Illingworth,0.0046641791044776115,0.6487873134328359,0.006066294361308929,0.008329750644883921,0.6161806208842897,0.004497525205533892
RuperezA,0.007462686567164179,0.7576252723311547,0.00013016791910906844,0.014456147893379193,0.44967074317968014,0.006111736715117341
ShiroglanTalibov,0.008395522388059701,0.7082484725050917,0.00034214432397900775,0.0561049011177988,0.5766698024459078,0.009568559143555233
SaraBlackPanther,0.008395522388059701,0.7588652482269505,0.007217764920214326,0.02552665520206363,0.5145813734713076,0.010723986912054184
betta2004,0.0018656716417910447,0.71923474663909,0.0,0.0026332760103181425,0.29727187206020694,0.003755846762139415
dennisodessa,0.0,0.7368693238279754,0.0,0.0,0.2756349952963311,0.0
Alphafischer2019,0.009328358208955223,0.7930444697833523,0.00610690731625794,0.034931212381771284,0.5456255879586077,0.010283601616860108
Athanasios2,0.0018656716417910447,0.6413093591516829,1.1197824004113475e-05,0.007792347377472055,0.5512699905926622,0.0017092020603039074
chegueps,0.002798507462686567,0.7689331122166942,0.0010859463176623202,0.007469905417024935,0.4619002822201317,0.004857896156660732
